ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
MC1422,PASTEROS,AZCAPOTZALCO,19.492981,-99.193585,1,Mi_Barrio
MC1426,PASTEROS,AZCAPOTZALCO,19.496277,-99.196666,1,Mi_Barrio
MC1428,SAN LORENZO TLALTENANGO,MIGUEL HIDALGO,19.4696427,-99.194235,1,Mi_Barrio
MC1432,EL ROSARIO 2183,AZCAPOTZALCO,19.509083,-99.206766,1,Mi_Barrio
MC1441,PETROLERA 2382,AZCAPOTZALCO,19.485342,-99.197713,1,Mi_Barrio
MC1442,PETROLERA 2382,AZCAPOTZALCO,19.483872,-99.201038,1,Mi_Barrio
MC1444,PLENITUD,AZCAPOTZALCO,19.473124,-99.199482,1,Mi_Barrio
MC1448,PORVENIR,AZCAPOTZALCO,19.472193,-99.146038,1,Mi_Barrio
MC1454,PRADOS DEL ROSARIO,AZCAPOTZALCO,19.503857,-99.209502,1,Mi_Barrio
MC1457,PRADOS DEL ROSARIO,AZCAPOTZALCO,19.502972,-99.20916,1,Mi_Barrio
MC1462,PRO HOGAR,AZCAPOTZALCO,19.476609,-99.152117,1,Mi_Barrio
MC1464,PRO HOGAR,AZCAPOTZALCO,19.474606,-99.148877,1,Mi_Barrio
MC1601,SAN MIGUEL AMANTLA,AZCAPOTZALCO,19.475133,-99.201756,1,Mi_Barrio
MC1706,SANTA MARIA MALINALCO,AZCAPOTZALCO,19.476383,-99.181631,1,Mi_Barrio
MC1466,PRO HOGAR,AZCAPOTZALCO,19.477326,-99.153713,1,Mi_Barrio
MC1468,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.476742,-99.148684,1,Mi_Barrio
MC1477,PROVIDENCIA,AZCAPOTZALCO,19.493983,-99.211434,1,Mi_Barrio
MC1478,EL ROSARIO 2182,AZCAPOTZALCO,19.494647,-99.208003,1,Mi_Barrio
MC1493,REYNOSA TAMAULIPAS,AZCAPOTZALCO,19.490257,-99.188548,1,Mi_Barrio
MC1494,REYNOSA TAMAULIPAS,AZCAPOTZALCO,19.496049,-99.18578,1,Mi_Barrio
MC1501,IGNACIO ALLENDE,AZCAPOTZALCO,19.466304,-99.161329,1,Mi_Barrio
MC1507,CLAVERIA,AZCAPOTZALCO,19.463516,-99.18284,1,Mi_Barrio
MC1515,SAN ANDRES 2409,AZCAPOTZALCO,19.493695,-99.17908,1,Mi_Barrio
MC1521,SAN ANDRES 2408,AZCAPOTZALCO,19.49482,-99.183436,1,Mi_Barrio
MC1527,SAN ANDRES 2409,AZCAPOTZALCO,19.493954,-99.180102,1,Mi_Barrio
MC1532,SAN ANDRES 2409,AZCAPOTZALCO,19.492284,-99.182528,1,Mi_Barrio
MC1537,SAN ANTONIO,AZCAPOTZALCO,19.479316,-99.206976,1,Mi_Barrio
MC1541,SAN ANTONIO,AZCAPOTZALCO,19.48082,-99.202675,1,Mi_Barrio
MC1543,SAN ANTONIO,AZCAPOTZALCO,19.480682,-99.206092,1,Mi_Barrio
MC1547,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.490631,-99.205346,1,Mi_Barrio
MC1555,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.493352,-99.206087,1,Mi_Barrio
MC1556,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.489966,-99.203607,1,Mi_Barrio
MC1559,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.48822,-99.2031186,1,Mi_Barrio
MC1560,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.49215,-99.205708,1,Mi_Barrio
MC1568,SAN MARCOS,AZCAPOTZALCO,19.487397,-99.183538,1,Mi_Barrio
MC1594,SAN MIGUEL AMANTLA,AZCAPOTZALCO,19.474693,-99.203751,1,Mi_Barrio
MC1599,SANTIAGO AHUIZOTLA,AZCAPOTZALCO,19.473641,-99.207577,1,Mi_Barrio
MC1615,SAN PEDRO XALPA 2490,AZCAPOTZALCO,19.481887,-99.215873,1,Mi_Barrio
MC1625,SAN PEDRO XALPA 2490,AZCAPOTZALCO,19.473467,-99.214928,1,Mi_Barrio
MC1666,SAN SEBASTIAN,AZCAPOTZALCO,19.478783,-99.174814,1,Mi_Barrio
MC1695,SANTA INES,AZCAPOTZALCO,19.493194,-99.191129,1,Mi_Barrio
MC1736,SANTIAGO AHUIZOTLA,AZCAPOTZALCO,19.473376,-99.209073,1,Mi_Barrio
MC1738,SAN ANTONIO,AZCAPOTZALCO,19.479877,-99.209019,1,Mi_Barrio
MC1758,SECTOR NAVAL,AZCAPOTZALCO,19.47055,-99.178393,1,Mi_Barrio
MC1764,TEZOZOMOC,AZCAPOTZALCO,19.489687,-99.197093,1,Mi_Barrio
MC11445,PASTEROS,AZCAPOTZALCO,19.492746,-99.194651,1,Mi_Barrio
MC14135,EUZKADI,AZCAPOTZALCO,19.479427,-99.158269,1,Mi_Barrio
MC14140,IGNACIO ALLENDE,AZCAPOTZALCO,19.46681,-99.162849,1,Mi_Barrio
MC14144,CLAVERIA,AZCAPOTZALCO,19.463771,-99.183476,1,Mi_Barrio
MC14164,SAN ALVARO,AZCAPOTZALCO,19.459976,-99.182164,1,Mi_Barrio
MC14174,SAN PEDRO XALPA 2490,AZCAPOTZALCO,19.48167,-99.214402,1,Mi_Barrio
MC14184,TEZOZOMOC,AZCAPOTZALCO,19.490379,-99.197021,1,Mi_Barrio
MC14188,JARDIN AZPEITIA,AZCAPOTZALCO,19.473965,-99.17355,1,Mi_Barrio
MC14189,UNIDAD CUITLAHUAC,AZCAPOTZALCO,19.474133,-99.172567,1,Mi_Barrio
MC14241,NUEVO SAN RAFAEL,AZCAPOTZALCO,19.489037,-99.188164,1,Mi_Barrio
MC14661,PASTEROS,AZCAPOTZALCO,19.492775,-99.194435,1,Mi_Barrio
MC1626,SAN PEDRO XALPA 2490,AZCAPOTZALCO,19.47788,-99.219207,1,Mi_Barrio
MC1627,SAN PEDRO XALPA 2490,AZCAPOTZALCO,19.476536,-99.220085,1,Mi_Barrio
MC1628,SAN PEDRO XALPA 2490,AZCAPOTZALCO,19.474918,-99.214375,1,Mi_Barrio
MC1649,EL ROSARIO 2183,AZCAPOTZALCO,19.51367,-99.205268,1,Mi_Barrio
MC1650,EL ROSARIO 2183,AZCAPOTZALCO,19.514007,-99.20533,1,Mi_Barrio
MC1651,EL ROSARIO 2183,AZCAPOTZALCO,19.506345,-99.203376,1,Mi_Barrio
MC1657,SAN SALVADOR XOCHIMANCA,AZCAPOTZALCO,19.459165,-99.169684,1,Mi_Barrio
MC1669,EL ROSARIO 2183,AZCAPOTZALCO,19.509017,-99.203253,1,Mi_Barrio
MC1679,EL ROSARIO 2183,AZCAPOTZALCO,19.513039,-99.204822,1,Mi_Barrio
MC1700,SANTA LUCIA,AZCAPOTZALCO,19.478761,-99.194547,1,Mi_Barrio
MC1730,SANTIAGO AHUIZOTLA,AZCAPOTZALCO,19.47834,-99.212823,1,Mi_Barrio
MC1759,TEZOZOMOC,AZCAPOTZALCO,19.492677,-99.199062,1,Mi_Barrio
MC1780,TLATILCO 2572,AZCAPOTZALCO,19.457135,-99.164116,1,Mi_Barrio
MC1788,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.478532,-99.149731,1,Mi_Barrio
MC1793,VICTORIA DE LAS DEMOCRACIAS,AZCAPOTZALCO,19.469282,-99.165098,1,Mi_Barrio
MC4369,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.479533,-99.154259,1,Mi_Barrio
MC4395,COLTONGO,AZCAPOTZALCO,19.480152,-99.154516,1,Mi_Barrio
MC4400,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.47844,-99.152553,1,Mi_Barrio
MC4401,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.477901,-99.150871,1,Mi_Barrio
MC4417,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.478341,-99.150657,1,Mi_Barrio
MC4418,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.477409,-99.149148,1,Mi_Barrio
MC4422,MONTE ALTO,AZCAPOTZALCO,19.479507,-99.156885,1,Mi_Barrio
MC4424,PRO HOGAR,AZCAPOTZALCO,19.47544,-99.147935,1,Mi_Barrio
MC4425,PRO HOGAR,AZCAPOTZALCO,19.474932,-99.148056,1,Mi_Barrio
MC4426,ATLAMPA,CUAUHTÉMOC,19.457231,-99.149016,1,Mi_Barrio
MC4429,PRO HOGAR,AZCAPOTZALCO,19.473909,-99.150661,1,Mi_Barrio
MC4431,PRO HOGAR,AZCAPOTZALCO,19.476658,-99.152616,1,Mi_Barrio
MC4461,PRO HOGAR,AZCAPOTZALCO,19.474262,-99.156426,1,Mi_Barrio
MC4463,PRO HOGAR,AZCAPOTZALCO,19.476134,-99.155815,1,Mi_Barrio
MC4464,PRO HOGAR,AZCAPOTZALCO,19.477262,-99.156454,1,Mi_Barrio
MC4465,PRO HOGAR,AZCAPOTZALCO,19.47697,-99.154627,1,Mi_Barrio
MC4466,PRO HOGAR,AZCAPOTZALCO,19.477613,-99.15546,1,Mi_Barrio
MC4470,PRO HOGAR,AZCAPOTZALCO,19.473543,-99.152681,1,Mi_Barrio
MC4472,TRABAJADORES DE HIERRO,AZCAPOTZALCO,19.478916,-99.150785,1,Mi_Barrio
MC3430,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.347701,-99.309404,1,Mi_Barrio
MC3442,AHUATENCO,CUAJIMALPA DE MORELOS,19.36333,-99.301936,1,Mi_Barrio
MC3443,AHUATENCO,CUAJIMALPA DE MORELOS,19.362365,-99.30193,1,Mi_Barrio
MC3475,AHUATENCO,CUAJIMALPA DE MORELOS,19.36694,-99.303934,1,Mi_Barrio
MC3476,AHUATENCO,CUAJIMALPA DE MORELOS,19.364748,-99.304471,1,Mi_Barrio
MC3516,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.35683,-99.299162,1,Mi_Barrio
MC3519,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.356756,-99.302708,1,Mi_Barrio
MC3522,AHUATENCO,CUAJIMALPA DE MORELOS,19.360366,-99.300638,1,Mi_Barrio
MC3523,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.353989,-99.29888,1,Mi_Barrio
MC3528,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.354183,-99.302874,1,Mi_Barrio
MC3529,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.359169,-99.294744,1,Mi_Barrio
MC3535,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.358513,-99.295105,1,Mi_Barrio
MC3538,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.35096,-99.302891,1,Mi_Barrio
MC14781,UNIDAD CUITLAHUAC,AZCAPOTZALCO,19.47172,-99.165773,1,Mi_Barrio
MC14791,SANTA CATARINA,AZCAPOTZALCO,19.49084,-99.177074,1,Mi_Barrio
MC14793,TEZOZOMOC,AZCAPOTZALCO,19.489185,-99.198952,1,Mi_Barrio
MC317,ALDANA,AZCAPOTZALCO,19.470433,-99.149107,1,Mi_Barrio
MC3427,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.357439,-99.287574,1,Mi_Barrio
MC3431,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.348034,-99.311286,1,Mi_Barrio
MC3449,LOMAS DE VISTA HERMOSA 2293,CUAJIMALPA DE MORELOS,19.382338,-99.262286,1,Mi_Barrio
MC3453,LAS TINAJAS 2265,CUAJIMALPA DE MORELOS,19.35065,-99.285377,1,Mi_Barrio
MC3462,XALPA,CUAJIMALPA DE MORELOS,19.307286,-99.329457,1,Mi_Barrio
MC3465,XALPA,CUAJIMALPA DE MORELOS,19.314364,-99.328042,1,Mi_Barrio
MC3478,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.350443,-99.313836,1,Mi_Barrio
MC3482,CONTADERO,CUAJIMALPA DE MORELOS,19.348824,-99.29645,1,Mi_Barrio
MC3489,CRUZ BLANCA 2151,CUAJIMALPA DE MORELOS,19.321356,-99.330164,1,Mi_Barrio
MC3491,CONTADERO,CUAJIMALPA DE MORELOS,19.344645,-99.299504,1,Mi_Barrio
MC3502,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.386718,-99.250959,1,Mi_Barrio
MC3504,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.386733,-99.25062,1,Mi_Barrio
MC3505,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.386461,-99.250184,1,Mi_Barrio
MC3506,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.38557,-99.251245,1,Mi_Barrio
MC3507,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.386015,-99.250913,1,Mi_Barrio
MC3546,EL YAQUI,CUAJIMALPA DE MORELOS,19.359797,-99.283418,1,Mi_Barrio
MC3549,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.364922,-99.28423,1,Mi_Barrio
MC3555,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.386393,-99.251432,1,Mi_Barrio
MC3608,CRUZ BLANCA 2151,CUAJIMALPA DE MORELOS,19.321436,-99.328844,1,Mi_Barrio
MC3613,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.35387,-99.285038,1,Mi_Barrio
MC3615,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.352864,-99.284197,1,Mi_Barrio
MC3630,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.347105,-99.314987,1,Mi_Barrio
MC3632,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.3435,-99.310101,1,Mi_Barrio
MC3635,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.359281,-99.285832,1,Mi_Barrio
MC3636,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.359235,-99.285845,1,Mi_Barrio
MC3665,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.39717,-99.258927,1,Mi_Barrio
MC3666,LOMAS DE VISTA HERMOSA 2293,CUAJIMALPA DE MORELOS,19.389181,-99.259173,1,Mi_Barrio
MC3667,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.391478,-99.265099,1,Mi_Barrio
MC3668,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.385935,-99.264785,1,Mi_Barrio
MC3815,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.35574,-99.309397,1,Mi_Barrio
MC14830,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.382967,-99.255299,1,Mi_Barrio
MC3423,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.365382,-99.296844,1,Mi_Barrio
MC3425,AHUATENCO,CUAJIMALPA DE MORELOS,19.367001,-99.302806,1,Mi_Barrio
MC3426,AHUATENCO,CUAJIMALPA DE MORELOS,19.366669,-99.304019,1,Mi_Barrio
MC3572,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.373617,-99.281318,1,Mi_Barrio
MC3584,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.3674772,-99.292492,1,Mi_Barrio
MC3587,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366758,-99.290948,1,Mi_Barrio
MC3620,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.382967,-99.255299,1,Mi_Barrio
MC3644,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.37393,-99.28554,1,Mi_Barrio
MC3645,NAVIDAD (GRANJAS DE NAVIDAD),CUAJIMALPA DE MORELOS,19.374553,-99.287692,1,Mi_Barrio
MC3656,LOMAS DE VISTA HERMOSA 2293,CUAJIMALPA DE MORELOS,19.375186,-99.274255,1,Mi_Barrio
MC3671,AMADO NERVO,CUAJIMALPA DE MORELOS,19.367105,-99.294983,1,Mi_Barrio
MC3673,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.36906,-99.29823,1,Mi_Barrio
MC3675,ADOLFO LOPEZ MATEOS,CUAJIMALPA DE MORELOS,19.363169,-99.297733,1,Mi_Barrio
MC3678,MANZANASTITLA,CUAJIMALPA DE MORELOS,19.367417,-99.298916,1,Mi_Barrio
MC3679,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366891,-99.288447,1,Mi_Barrio
MC3689,AMADO NERVO,CUAJIMALPA DE MORELOS,19.365868,-99.295243,1,Mi_Barrio
MC3693,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.366953,-99.285935,1,Mi_Barrio
MC3704,TEPETONGO,CUAJIMALPA DE MORELOS,19.37281,-99.290479,1,Mi_Barrio
MC3811,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.359271,-99.305737,1,Mi_Barrio
MC3816,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.357574,-99.307587,1,Mi_Barrio
MC3818,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.353999,-99.304751,1,Mi_Barrio
MC3819,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.357505,-99.3077,1,Mi_Barrio
MC9414,SAN JOSE DE LOS CEDROS 2431,CUAJIMALPA DE MORELOS,19.365802,-99.291435,1,Mi_Barrio
MC3649,COOPERATIVA PALO ALTO,CUAJIMALPA DE MORELOS,19.376253,-99.261185,1,Mi_Barrio
MC1012,SAN PABLO CHIMALPA,CUAJIMALPA DE MORELOS,19.348278,-99.317455,1,Mi_Barrio
MC1136,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.334673,-99.325842,1,Mi_Barrio
MC14833,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.346215,-99.271797,1,Mi_Barrio
MC3710,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.332589,-99.324841,1,Mi_Barrio
MC3713,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.334922,-99.327226,1,Mi_Barrio
MC3718,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.332362,-99.324436,1,Mi_Barrio
MC3719,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.333128,-99.324816,1,Mi_Barrio
MC3720,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.330896,-99.328197,1,Mi_Barrio
MC3722,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.332696,-99.326444,1,Mi_Barrio
MC3724,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.335355,-99.325597,1,Mi_Barrio
MC3729,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.338256,-99.285689,1,Mi_Barrio
MC3734,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.343521,-99.274708,1,Mi_Barrio
MC3737,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.34425,-99.275824,1,Mi_Barrio
MC3741,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.342558,-99.278604,1,Mi_Barrio
MC3745,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.343554,-99.279531,1,Mi_Barrio
MC3746,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.339567,-99.27876,1,Mi_Barrio
MC3748,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.344756,-99.284721,1,Mi_Barrio
MC3749,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.345148,-99.28549,1,Mi_Barrio
MC3753,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.343227,-99.272526,1,Mi_Barrio
MC3754,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.346367,-99.271397,1,Mi_Barrio
MC3766,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.342068,-99.289089,1,Mi_Barrio
MC3774,SANTA ROSA XOCHIAC,ÁLVARO OBREGÓN,19.336385,-99.280038,1,Mi_Barrio
MC3775,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.341789,-99.285918,1,Mi_Barrio
MC3777,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.345478,-99.279363,1,Mi_Barrio
MC3791,SAN PABLO CHIMALPA,CUAJIMALPA DE MORELOS,19.352272,-99.31633,1,Mi_Barrio
MC3792,SAN PABLO CHIMALPA,CUAJIMALPA DE MORELOS,19.35385,-99.319295,1,Mi_Barrio
MC3800,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.325851,-99.321833,1,Mi_Barrio
MC3801,CRUZ BLANCA 2150,CUAJIMALPA DE MORELOS,19.325074,-99.322684,1,Mi_Barrio
MC770,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.335885,-99.287135,1,Mi_Barrio
MC1227,UNIDAD CUITLAHUAC,AZCAPOTZALCO,19.473332,-99.168376,1,Mi_Barrio
MC1394,NUEVA SANTA MARIA,AZCAPOTZALCO,19.458737,-99.169058,1,Mi_Barrio
MC1425,PASTEROS,AZCAPOTZALCO,19.49378,-99.196356,1,Mi_Barrio
MC1562,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.490182,-99.206232,1,Mi_Barrio
MC1587,EL ROSARIO 2183,AZCAPOTZALCO,19.513837,-99.206013,1,Mi_Barrio
MC1641,ISSFAM LAS ARMAS,AZCAPOTZALCO,19.484723,-99.212496,1,Mi_Barrio
MC406,CLAVERIA,AZCAPOTZALCO,19.469217,-99.186305,1,Mi_Barrio
MC4457,PRO HOGAR,AZCAPOTZALCO,19.475459,-99.154061,1,Mi_Barrio
MC14831,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.356705,-99.297308,1,Mi_Barrio
MC3419,ABDIAS GARCIA SOTO,CUAJIMALPA DE MORELOS,19.35073,-99.293041,1,Mi_Barrio
MC3421,LOMAS DE SAN PEDRO,CUAJIMALPA DE MORELOS,19.352839,-99.287579,1,Mi_Barrio
MC3524,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.354768,-99.295673,1,Mi_Barrio
MC3769,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.344733,-99.27558,1,Mi_Barrio
MC3787,SAN PABLO CHIMALPA,CUAJIMALPA DE MORELOS,19.353108,-99.31933,1,Mi_Barrio
MC3805,XALPA,CUAJIMALPA DE MORELOS,19.31342,-99.331676,1,Mi_Barrio
MC3808,SAN PABLO CHIMALPA,CUAJIMALPA DE MORELOS,19.35255,-99.315121,1,Mi_Barrio
MC3809,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.351071,-99.313036,1,Mi_Barrio
MC3810,ZENTLAPATL,CUAJIMALPA DE MORELOS,19.354873,-99.306124,1,Mi_Barrio
MC3813,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.356623,-99.308623,1,Mi_Barrio
MC3814,ZENTLAPATL,CUAJIMALPA DE MORELOS,19.355921,-99.307625,1,Mi_Barrio
MC3820,AGUA BENDITA,CUAJIMALPA DE MORELOS,19.352918,-99.311778,1,Mi_Barrio
MC3882,CENTRO,CUAUHTÉMOC,19.432096,-99.130221,1,Mi_Barrio
MC3853,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.451656,-99.15236,1,Mi_Barrio
MC3879,CENTRO,CUAUHTÉMOC,19.442271,-99.13023,1,Mi_Barrio
MC3939,CUAUHTEMOC,CUAUHTÉMOC,19.431725,-99.15946,1,Mi_Barrio
MC3949,CUAUHTEMOC,CUAUHTÉMOC,19.429358,-99.163835,1,Mi_Barrio
MC3953,CENTRO,CUAUHTÉMOC,19.43692,-99.13494,1,Mi_Barrio
MC4160,PERALVILLO,CUAUHTÉMOC,19.464943,-99.136233,1,Mi_Barrio
MC14061,CENTRO,CUAUHTÉMOC,19.439066,-99.129165,1,Mi_Barrio
MC14058,CENTRO,CUAUHTÉMOC,19.440222,-99.124587,1,Mi_Barrio
MC14062,CENTRO,CUAUHTÉMOC,19.436169,-99.128856,1,Mi_Barrio
MC14543,CENTRO,CUAUHTÉMOC,19.434697,-99.126182,1,Mi_Barrio
MC14544,ZONA CENTRO 2603,VENUSTIANO CARRANZA,19.428272,-99.12343,1,Mi_Barrio
MC14625,ATLAMPA,CUAUHTÉMOC,19.457379,-99.162962,1,Mi_Barrio
MC14835,ASTURIAS,CUAUHTÉMOC,19.404403,-99.136159,1,Mi_Barrio
MC3862,TABACALERA,CUAUHTÉMOC,19.437507,-99.14987,1,Mi_Barrio
MC3867,BUENOS AIRES,CUAUHTÉMOC,19.405092,-99.151257,1,Mi_Barrio
MC3872,CENTRO,CUAUHTÉMOC,19.423817,-99.129187,1,Mi_Barrio
MC3898,CENTRO,CUAUHTÉMOC,19.426376,-99.13186,1,Mi_Barrio
MC3901,CENTRO,CUAUHTÉMOC,19.427899,-99.142774,1,Mi_Barrio
MC3955,ALGARIN,CUAUHTÉMOC,19.406958,-99.144165,1,Mi_Barrio
MC3992,OBRERA,CUAUHTÉMOC,19.412545,-99.143849,1,Mi_Barrio
MC4009,OBRERA,CUAUHTÉMOC,19.40741,-99.144436,1,Mi_Barrio
MC4053,TRANSITO,CUAUHTÉMOC,19.423664,-99.132562,1,Mi_Barrio
MC4111,OBRERA,CUAUHTÉMOC,19.414427,-99.139486,1,Mi_Barrio
MC4126,OBRERA,CUAUHTÉMOC,19.413258,-99.143559,1,Mi_Barrio
MC6559,ALGARIN,CUAUHTÉMOC,19.406903,-99.14147,1,Mi_Barrio
MC14853,GUERRERO,CUAUHTÉMOC,19.438818,-99.143459,1,Mi_Barrio
MC12661,ROMA NORTE,CUAUHTÉMOC,19.41324,-99.161251,1,Mi_Barrio
MC14097,CONDESA,CUAUHTÉMOC,19.415275,-99.17259,1,Mi_Barrio
MC14841,CONDESA,CUAUHTÉMOC,19.419308,-99.177407,1,Mi_Barrio
MC14862,ROMA NORTE,CUAUHTÉMOC,19.417572,-99.170559,1,Mi_Barrio
MC14864,ROMA NORTE,CUAUHTÉMOC,19.416313,-99.162574,1,Mi_Barrio
MC14867,ROMA SUR,CUAUHTÉMOC,19.407256,-99.167196,1,Mi_Barrio
MC4036,ROMA SUR,CUAUHTÉMOC,19.406492,-99.156593,1,Mi_Barrio
MC4040,HIPODROMO,CUAUHTÉMOC,19.414631,-99.167789,1,Mi_Barrio
MC4043,HIPODROMO,CUAUHTÉMOC,19.408584,-99.169986,1,Mi_Barrio
MC4048,HIPODROMO,CUAUHTÉMOC,19.413765,-99.169665,1,Mi_Barrio
MC4049,HIPODROMO,CUAUHTÉMOC,19.412671,-99.170084,1,Mi_Barrio
MC4051,HIPODROMO,CUAUHTÉMOC,19.404473,-99.170355,1,Mi_Barrio
MC4055,HIPODROMO CONDESA,CUAUHTÉMOC,19.407784,-99.179285,1,Mi_Barrio
MC4057,HIPODROMO,CUAUHTÉMOC,19.406996,-99.178387,1,Mi_Barrio
MC4142,ROMA SUR,CUAUHTÉMOC,19.405912,-99.167953,1,Mi_Barrio
MC4145,HIPODROMO,CUAUHTÉMOC,19.406036,-99.168597,1,Mi_Barrio
MC4192,ROMA NORTE,CUAUHTÉMOC,19.411957,-99.156437,1,Mi_Barrio
MC4193,ROMA NORTE,CUAUHTÉMOC,19.420005,-99.166925,1,Mi_Barrio
MC4198,ROMA NORTE,CUAUHTÉMOC,19.420276,-99.175095,1,Mi_Barrio
MC4202,ROMA NORTE,CUAUHTÉMOC,19.417862,-99.165988,1,Mi_Barrio
MC4210,ROMA NORTE,CUAUHTÉMOC,19.420197,-99.164712,1,Mi_Barrio
MC4224,ROMA SUR,CUAUHTÉMOC,19.400937,-99.17008,1,Mi_Barrio
